0.5,0.3333333333333333
0.25,0.6666666666666666
0.75,0.1111111111111111
0.125,0.4444444444444444
0.625,0.7777777777777777
0.375,0.2222222222222222
0.875,0.5555555555555556
0.0625,0.8888888888888888
0.5625,0.03703703703703703
0.3125,0.3703703703703703
0.8125,0.7037037037037037
0.1875,0.1481481481481481
0.6875,0.4814814814814815
0.4375,0.8148148148148147
0.9375,0.2592592592592592
0.03125,0.5925925925925926
0.53125,0.9259259259259258
0.28125,0.07407407407407407
0.78125,0.4074074074074074
0.15625,0.7407407407407407
0.65625,0.1851851851851852
0.40625,0.5185185185185185
0.90625,0.8518518518518517
0.09375,0.2962962962962963
0.59375,0.6296296296296297
0.34375,0.9629629629629629
0.84375,0.01234567901234568
0.21875,0.345679012345679
0.71875,0.6790123456790123
0.46875,0.1234567901234568
0.96875,0.4567901234567901
0.015625,0.7901234567901234
0.515625,0.2345679012345679
0.265625,0.5679012345679013
0.765625,0.9012345679012346
0.140625,0.04938271604938271
0.640625,0.382716049382716
0.390625,0.7160493827160495
0.890625,0.1604938271604938
0.078125,0.4938271604938271
0.578125,0.8271604938271604
0.328125,0.2716049382716049
0.828125,0.6049382716049383
0.203125,0.9382716049382716
0.703125,0.08641975308641975
0.453125,0.4197530864197531
0.953125,0.7530864197530864
0.046875,0.1975308641975309
0.546875,0.5308641975308641
0.296875,0.8641975308641974
0.796875,0.308641975308642
0.171875,0.6419753086419753
0.671875,0.9753086419753085
0.421875,0.02469135802469136
0.921875,0.3580246913580247
0.109375,0.691358024691358
0.609375,0.1358024691358025
0.359375,0.4691358024691358
0.859375,0.802469135802469
0.234375,0.2469135802469136
0.734375,0.5802469135802469
0.484375,0.9135802469135802
0.984375,0.06172839506172839
0.0078125,0.3950617283950617
0.5078125,0.7283950617283951
0.2578125,0.1728395061728395
0.7578125,0.5061728395061729
0.1328125,0.839506172839506
0.6328125,0.2839506172839506
0.3828125,0.6172839506172839
0.8828125,0.9506172839506172
0.0703125,0.09876543209876543
0.5703125,0.4320987654320987
0.3203125,0.7654320987654321
0.8203125,0.2098765432098765
0.1953125,0.5432098765432098
0.6953125,0.8765432098765431
0.4453125,0.3209876543209876
0.9453125,0.654320987654321
0.0390625,0.9876543209876543
0.5390625,0.00411522633744856
0.2890625,0.3374485596707819
0.7890625,0.6707818930041152
0.1640625,0.1152263374485597
0.6640625,0.448559670781893
0.4140625,0.7818930041152262
0.9140625,0.2263374485596708
0.1015625,0.5596707818930041
0.6015625,0.8930041152263374
0.3515625,0.0411522633744856
0.8515625,0.3744855967078189
0.2265625,0.7078189300411523
0.7265625,0.1522633744855967
0.4765625,0.48559670781893
0.9765625,0.8189300411522632
0.0234375,0.2633744855967078
0.5234375,0.5967078189300411
0.2734375,0.9300411522633744
0.7734375,0.07818930041152262
0.1484375,0.4115226337448559
0.6484375,0.7448559670781892
0.3984375,0.1893004115226337
0.8984375,0.522633744855967
0.0859375,0.8559670781893003
0.5859375,0.3004115226337448
0.3359375,0.6337448559670782
0.8359375,0.9670781893004115
0.2109375,0.01646090534979424
0.7109375,0.3497942386831275
0.4609375,0.6831275720164608
0.9609375,0.1275720164609054
0.0546875,0.4609053497942386
0.5546875,0.794238683127572
0.3046875,0.2386831275720165
0.8046875,0.5720164609053499
0.1796875,0.9053497942386831
0.6796875,0.05349794238683128
0.4296875,0.3868312757201646
0.9296875,0.720164609053498
0.1171875,0.1646090534979424
0.6171875,0.4979423868312757
